user_id,event_type,event_timestamp,event_date,event_hour,product_id,amount,is_checkout,is_amount_missing,amount_quality_status
U0149,search,2023-06-05 18:15:00,2023-06-05,18,P010,,False,True,not_applicable
U0043,wishlist_add,2023-06-04 10:28:00,2023-06-04,10,P013,,False,True,not_applicable
U0115,add_to_cart,2023-06-05 04:21:00,2023-06-05,4,P005,2361.07,False,False,non_checkout_amount_present
U0178,page_view,2023-06-06 11:25:00,2023-06-06,11,P011,,False,True,not_applicable
U0105,profile_update,2023-06-03 08:49:00,2023-06-03,8,P014,,False,True,not_applicable
U0078,add_to_cart,2023-06-03 17:13:00,2023-06-03,17,P011,2743.28,False,False,non_checkout_amount_present
U0268,search,2023-06-05 16:34:00,2023-06-05,16,P011,1740.79,False,False,non_checkout_amount_present
U0313,add_to_cart,2023-06-04 04:09:00,2023-06-04,4,P014,,False,True,not_applicable
U0280,wishlist_add,2023-06-01 18:01:00,2023-06-01,18,P023,,False,True,not_applicable
U0152,page_view,2023-06-03 00:23:00,2023-06-03,0,P027,1227.04,False,False,non_checkout_amount_present
U0361,search,2023-06-03 02:59:00,2023-06-03,2,P012,,False,True,not_applicable
U0365,wishlist_add,2023-06-02 10:14:00,2023-06-02,10,P019,1732.38,False,False,non_checkout_amount_present
U0189,add_to_cart,2023-06-03 23:27:00,2023-06-03,23,P001,,False,True,not_applicable
U0050,login,2023-06-01 13:47:00,2023-06-01,13,P011,220.81,False,False,non_checkout_amount_present
U0067,search,2023-06-01 18:43:00,2023-06-01,18,P026,172.4,False,False,non_checkout_amount_present
U0253,search,2023-06-05 06:44:00,2023-06-05,6,P016,,False,True,not_applicable
U0141,logout,2023-06-06 04:28:00,2023-06-06,4,P015,2928.49,False,False,non_checkout_amount_present
U0053,logout,2023-06-05 23:29:00,2023-06-05,23,P010,176.3,False,False,non_checkout_amount_present
U0239,search,2023-06-01 15:46:00,2023-06-01,15,P030,,False,True,not_applicable
U0366,logout,2023-06-04 07:36:00,2023-06-04,7,P005,654.16,False,False,non_checkout_amount_present
U0122,add_to_cart,2023-06-05 18:05:00,2023-06-05,18,P024,1507.99,False,False,non_checkout_amount_present
U0185,login,2023-06-01 16:00:00,2023-06-01,16,P019,1061.97,False,False,non_checkout_amount_present
U0302,login,2023-06-03 19:33:00,2023-06-03,19,P013,918.24,False,False,non_checkout_amount_present
U0279,page_view,2023-06-02 00:31:00,2023-06-02,0,P026,529.28,False,False,non_checkout_amount_present
U0278,page_view,2023-06-02 21:03:00,2023-06-02,21,P004,,False,True,not_applicable
U0395,login,2023-06-02 00:41:00,2023-06-02,0,P030,918.25,False,False,non_checkout_amount_present
U0148,login,2023-06-02 13:46:00,2023-06-02,13,P015,2637.74,False,False,non_checkout_amount_present
U0156,wishlist_add,2023-06-04 17:14:00,2023-06-04,17,P024,1978.14,False,False,non_checkout_amount_present
U0368,add_to_cart,2023-06-06 12:25:00,2023-06-06,12,P001,2237.22,False,False,non_checkout_amount_present
U0319,add_to_cart,2023-06-05 00:52:00,2023-06-05,0,P010,1075.83,False,False,non_checkout_amount_present
U0188,login,2023-06-02 04:41:00,2023-06-02,4,P030,1857.76,False,False,non_checkout_amount_present
U0023,add_to_cart,2023-06-04 08:03:00,2023-06-04,8,P030,1900.62,False,False,non_checkout_amount_present
U0278,add_to_cart,2023-06-02 02:29:00,2023-06-02,2,P010,,False,True,not_applicable
U0078,checkout,2023-06-04 21:31:00,2023-06-04,21,P025,594.83,True,False,valid_checkout_amount
U0312,login,2023-06-02 01:08:00,2023-06-02,1,P017,556.1,False,False,non_checkout_amount_present
U0154,wishlist_add,2023-06-02 06:13:00,2023-06-02,6,P020,1441.72,False,False,non_checkout_amount_present
U0368,login,2023-06-03 11:31:00,2023-06-03,11,P017,,False,True,not_applicable
U0088,search,2023-06-05 09:32:00,2023-06-05,9,P017,,False,True,not_applicable
U0024,search,2023-06-02 11:00:00,2023-06-02,11,P008,2856.8,False,False,non_checkout_amount_present
U0025,login,2023-06-05 12:40:00,2023-06-05,12,P030,,False,True,not_applicable
U0194,add_to_cart,2023-06-01 15:42:00,2023-06-01,15,P028,,False,True,not_applicable
U0138,profile_update,2023-06-01 17:16:00,2023-06-01,17,P014,2947.68,False,False,non_checkout_amount_present
U0107,checkout,2023-06-06 02:44:00,2023-06-06,2,P030,,True,True,missing_checkout_amount
U0189,wishlist_add,2023-06-02 00:13:00,2023-06-02,0,P030,501.66,False,False,non_checkout_amount_present
U0130,add_to_cart,2023-06-04 22:51:00,2023-06-04,22,P025,,False,True,not_applicable
U0063,profile_update,2023-06-06 19:41:00,2023-06-06,19,P017,,False,True,not_applicable
U0227,logout,2023-06-06 08:31:00,2023-06-06,8,P030,,False,True,not_applicable
U0198,page_view,2023-06-03 00:22:00,2023-06-03,0,P001,2257.33,False,False,non_checkout_amount_present
U0090,add_to_cart,2023-06-02 09:59:00,2023-06-02,9,P011,,False,True,not_applicable
U0126,checkout,2023-06-04 03:53:00,2023-06-04,3,P011,188.77,True,False,valid_checkout_amount
U0080,search,2023-06-02 22:25:00,2023-06-02,22,P013,2627.84,False,False,non_checkout_amount_present
U0238,profile_update,2023-06-04 06:42:00,2023-06-04,6,P028,2287.7,False,False,non_checkout_amount_present
U0191,logout,2023-06-03 11:43:00,2023-06-03,11,P026,,False,True,not_applicable
U0331,add_to_cart,2023-06-06 02:22:00,2023-06-06,2,P012,,False,True,not_applicable
U0133,checkout,2023-06-03 05:07:00,2023-06-03,5,P024,1913.72,True,False,valid_checkout_amount
U0243,login,2023-06-05 06:19:00,2023-06-05,6,P012,1519.71,False,False,non_checkout_amount_present
U0161,profile_update,2023-06-06 15:05:00,2023-06-06,15,P001,605.13,False,False,non_checkout_amount_present
U0096,page_view,2023-06-04 00:47:00,2023-06-04,0,P017,,False,True,not_applicable
U0304,profile_update,2023-06-05 01:00:00,2023-06-05,1,P012,289.43,False,False,non_checkout_amount_present
U0003,profile_update,2023-06-05 12:58:00,2023-06-05,12,P005,,False,True,not_applicable
U0095,add_to_cart,2023-06-05 23:39:00,2023-06-05,23,P004,,False,True,not_applicable
U0349,add_to_cart,2023-06-02 10:17:00,2023-06-02,10,P002,,False,True,not_applicable
U0132,checkout,2023-06-03 21:28:00,2023-06-03,21,P016,2025.29,True,False,valid_checkout_amount
U0008,logout,2023-06-04 15:45:00,2023-06-04,15,P021,640.92,False,False,non_checkout_amount_present
U0346,login,2023-06-06 02:08:00,2023-06-06,2,P019,1731.68,False,False,non_checkout_amount_present
U0140,profile_update,2023-06-06 10:49:00,2023-06-06,10,P009,,False,True,not_applicable
U0373,search,2023-06-02 10:38:00,2023-06-02,10,P028,1823.95,False,False,non_checkout_amount_present
U0224,profile_update,2023-06-05 02:11:00,2023-06-05,2,P017,1540.9,False,False,non_checkout_amount_present
U0039,page_view,2023-06-04 18:24:00,2023-06-04,18,P021,,False,True,not_applicable
U0270,search,2023-06-06 01:57:00,2023-06-06,1,P018,,False,True,not_applicable
U0104,logout,2023-06-06 19:36:00,2023-06-06,19,P008,474.5,False,False,non_checkout_amount_present
U0128,page_view,2023-06-05 02:22:00,2023-06-05,2,P014,1670.62,False,False,non_checkout_amount_present
U0382,logout,2023-06-03 00:46:00,2023-06-03,0,P023,,False,True,not_applicable
U0278,search,2023-06-04 20:04:00,2023-06-04,20,P021,1011.1,False,False,non_checkout_amount_present
U0081,wishlist_add,2023-06-03 02:51:00,2023-06-03,2,P026,398.75,False,False,non_checkout_amount_present
U0084,logout,2023-06-02 15:10:00,2023-06-02,15,P018,,False,True,not_applicable
U0232,logout,2023-06-01 19:22:00,2023-06-01,19,P013,2743.59,False,False,non_checkout_amount_present
U0132,wishlist_add,2023-06-02 03:24:00,2023-06-02,3,P013,1820.4,False,False,non_checkout_amount_present
U0194,add_to_cart,2023-06-06 02:53:00,2023-06-06,2,P017,,False,True,not_applicable
U0079,page_view,2023-06-05 16:45:00,2023-06-05,16,P013,,False,True,not_applicable
U0098,add_to_cart,2023-06-04 02:50:00,2023-06-04,2,P027,223.63,False,False,non_checkout_amount_present
U0317,logout,2023-06-03 02:39:00,2023-06-03,2,P019,876.79,False,False,non_checkout_amount_present
U0092,wishlist_add,2023-06-05 23:56:00,2023-06-05,23,P027,2411.61,False,False,non_checkout_amount_present
U0071,profile_update,2023-06-02 06:07:00,2023-06-02,6,P006,,False,True,not_applicable
U0275,logout,2023-06-04 06:04:00,2023-06-04,6,P014,1347.97,False,False,non_checkout_amount_present
U0215,logout,2023-06-04 17:55:00,2023-06-04,17,P021,,False,True,not_applicable
U0281,logout,2023-06-05 13:02:00,2023-06-05,13,P001,1003.65,False,False,non_checkout_amount_present
U0030,logout,2023-06-06 19:34:00,2023-06-06,19,P022,906.44,False,False,non_checkout_amount_present
U0114,profile_update,2023-06-03 21:35:00,2023-06-03,21,P005,2196.32,False,False,non_checkout_amount_present
U0194,search,2023-06-01 20:54:00,2023-06-01,20,P007,2777.57,False,False,non_checkout_amount_present
U0305,wishlist_add,2023-06-03 20:11:00,2023-06-03,20,P006,368.42,False,False,non_checkout_amount_present
U0243,add_to_cart,2023-06-06 08:54:00,2023-06-06,8,P020,402.91,False,False,non_checkout_amount_present
U0048,add_to_cart,2023-06-06 07:17:00,2023-06-06,7,P024,,False,True,not_applicable
U0143,checkout,2023-06-06 00:40:00,2023-06-06,0,P021,,True,True,missing_checkout_amount
U0315,checkout,2023-06-02 16:36:00,2023-06-02,16,P005,2021.23,True,False,valid_checkout_amount
U0292,checkout,2023-06-03 04:38:00,2023-06-03,4,P017,1207.6,True,False,valid_checkout_amount
U0195,page_view,2023-06-05 14:05:00,2023-06-05,14,P015,2185.6,False,False,non_checkout_amount_present
U0181,profile_update,2023-06-04 11:47:00,2023-06-04,11,P026,,False,True,not_applicable
U0289,wishlist_add,2023-06-01 08:28:00,2023-06-01,8,P017,,False,True,not_applicable
U0253,checkout,2023-06-06 14:20:00,2023-06-06,14,P004,,True,True,missing_checkout_amount
U0265,profile_update,2023-06-06 08:50:00,2023-06-06,8,P001,,False,True,not_applicable
U0111,logout,2023-06-05 17:33:00,2023-06-05,17,P028,2054.28,False,False,non_checkout_amount_present
U0207,profile_update,2023-06-05 04:57:00,2023-06-05,4,P003,593.27,False,False,non_checkout_amount_present
U0215,wishlist_add,2023-06-04 09:25:00,2023-06-04,9,P015,1944.12,False,False,non_checkout_amount_present
U0207,add_to_cart,2023-06-06 05:33:00,2023-06-06,5,P010,1031.94,False,False,non_checkout_amount_present
U0386,profile_update,2023-06-04 21:05:00,2023-06-04,21,P022,,False,True,not_applicable
U0293,checkout,2023-06-04 23:02:00,2023-06-04,23,P010,,True,True,missing_checkout_amount
U0279,checkout,2023-06-06 02:28:00,2023-06-06,2,P007,,True,True,missing_checkout_amount
U0118,profile_update,2023-06-02 01:27:00,2023-06-02,1,P004,,False,True,not_applicable
U0236,add_to_cart,2023-06-01 11:49:00,2023-06-01,11,P001,,False,True,not_applicable
U0392,logout,2023-06-05 22:30:00,2023-06-05,22,P022,2580.84,False,False,non_checkout_amount_present
U0068,login,2023-06-06 13:15:00,2023-06-06,13,P010,1247.75,False,False,non_checkout_amount_present
U0229,profile_update,2023-06-03 00:28:00,2023-06-03,0,P003,,False,True,not_applicable
U0298,add_to_cart,2023-06-05 18:43:00,2023-06-05,18,P020,2928.89,False,False,non_checkout_amount_present
U0160,checkout,2023-06-04 08:25:00,2023-06-04,8,P006,,True,True,missing_checkout_amount
U0170,page_view,2023-06-06 15:04:00,2023-06-06,15,P020,,False,True,not_applicable
U0074,profile_update,2023-06-05 12:48:00,2023-06-05,12,P003,1470.82,False,False,non_checkout_amount_present
U0372,wishlist_add,2023-06-01 12:47:00,2023-06-01,12,P027,2427.35,False,False,non_checkout_amount_present
U0033,logout,2023-06-04 23:15:00,2023-06-04,23,P002,,False,True,not_applicable
U0366,login,2023-06-04 14:07:00,2023-06-04,14,P017,,False,True,not_applicable
U0350,login,2023-06-04 21:45:00,2023-06-04,21,P019,,False,True,not_applicable
U0247,add_to_cart,2023-06-06 02:06:00,2023-06-06,2,P025,,False,True,not_applicable
U0376,wishlist_add,2023-06-02 08:13:00,2023-06-02,8,P025,,False,True,not_applicable
U0347,page_view,2023-06-05 01:00:00,2023-06-05,1,P005,,False,True,not_applicable
U0186,page_view,2023-06-03 17:04:00,2023-06-03,17,P023,1858.0,False,False,non_checkout_amount_present
U0276,add_to_cart,2023-06-05 08:30:00,2023-06-05,8,P014,,False,True,not_applicable
U0076,profile_update,2023-06-06 13:05:00,2023-06-06,13,P021,1473.92,False,False,non_checkout_amount_present
U0222,login,2023-06-03 05:59:00,2023-06-03,5,P003,602.12,False,False,non_checkout_amount_present
U0243,profile_update,2023-06-06 11:08:00,2023-06-06,11,P006,2994.65,False,False,non_checkout_amount_present
U0239,checkout,2023-06-02 15:38:00,2023-06-02,15,P030,,True,True,missing_checkout_amount
U0241,login,2023-06-02 21:19:00,2023-06-02,21,P003,,False,True,not_applicable
U0066,logout,2023-06-04 14:23:00,2023-06-04,14,P026,,False,True,not_applicable
U0038,search,2023-06-03 15:19:00,2023-06-03,15,P030,1080.93,False,False,non_checkout_amount_present
U0106,checkout,2023-06-01 14:55:00,2023-06-01,14,P004,748.52,True,False,valid_checkout_amount
U0103,add_to_cart,2023-06-02 21:35:00,2023-06-02,21,P027,,False,True,not_applicable
U0272,profile_update,2023-06-06 11:49:00,2023-06-06,11,P027,,False,True,not_applicable
U0090,search,2023-06-04 02:52:00,2023-06-04,2,P007,,False,True,not_applicable
U0321,profile_update,2023-06-03 18:37:00,2023-06-03,18,P008,1212.53,False,False,non_checkout_amount_present
U0238,add_to_cart,2023-06-03 02:39:00,2023-06-03,2,P015,,False,True,not_applicable
U0317,page_view,2023-06-02 08:08:00,2023-06-02,8,P018,1580.27,False,False,non_checkout_amount_present
U0376,add_to_cart,2023-06-04 15:48:00,2023-06-04,15,P019,2925.51,False,False,non_checkout_amount_present
U0216,search,2023-06-01 17:38:00,2023-06-01,17,P014,2993.67,False,False,non_checkout_amount_present
U0200,checkout,2023-06-01 20:14:00,2023-06-01,20,P021,2299.88,True,False,valid_checkout_amount
U0355,search,2023-06-06 13:59:00,2023-06-06,13,P022,2222.99,False,False,non_checkout_amount_present
U0202,search,2023-06-04 07:54:00,2023-06-04,7,P015,,False,True,not_applicable
U0155,logout,2023-06-03 14:19:00,2023-06-03,14,P022,515.32,False,False,non_checkout_amount_present
U0152,search,2023-06-02 05:54:00,2023-06-02,5,P023,2346.28,False,False,non_checkout_amount_present
U0214,page_view,2023-06-05 12:57:00,2023-06-05,12,P010,1723.9,False,False,non_checkout_amount_present
U0308,checkout,2023-06-04 09:07:00,2023-06-04,9,P014,1737.31,True,False,valid_checkout_amount
U0051,page_view,2023-06-01 15:48:00,2023-06-01,15,P018,,False,True,not_applicable
U0107,login,2023-06-06 06:13:00,2023-06-06,6,P003,,False,True,not_applicable
U0046,profile_update,2023-06-03 19:35:00,2023-06-03,19,P019,2390.05,False,False,non_checkout_amount_present
U0087,profile_update,2023-06-06 12:02:00,2023-06-06,12,P006,2911.01,False,False,non_checkout_amount_present
U0162,profile_update,2023-06-04 06:41:00,2023-06-04,6,P012,,False,True,not_applicable
U0024,login,2023-06-04 21:06:00,2023-06-04,21,P021,,False,True,not_applicable
U0122,logout,2023-06-04 08:51:00,2023-06-04,8,P009,,False,True,not_applicable
U0125,login,2023-06-04 06:35:00,2023-06-04,6,P011,493.32,False,False,non_checkout_amount_present
U0117,add_to_cart,2023-06-04 21:29:00,2023-06-04,21,P022,,False,True,not_applicable
U0128,checkout,2023-06-04 06:36:00,2023-06-04,6,P024,876.93,True,False,valid_checkout_amount
U0289,page_view,2023-06-05 19:57:00,2023-06-05,19,P017,2919.08,False,False,non_checkout_amount_present
U0214,add_to_cart,2023-06-06 10:28:00,2023-06-06,10,P002,,False,True,not_applicable
U0202,login,2023-06-04 09:21:00,2023-06-04,9,P025,,False,True,not_applicable
U0040,login,2023-06-04 15:34:00,2023-06-04,15,P003,2217.16,False,False,non_checkout_amount_present
U0304,checkout,2023-06-04 01:30:00,2023-06-04,1,P010,,True,True,missing_checkout_amount
U0022,profile_update,2023-06-01 09:08:00,2023-06-01,9,P028,,False,True,not_applicable
U0010,profile_update,2023-06-05 23:11:00,2023-06-05,23,P009,2812.23,False,False,non_checkout_amount_present
U0383,profile_update,2023-06-01 22:14:00,2023-06-01,22,P030,2912.04,False,False,non_checkout_amount_present
U0372,wishlist_add,2023-06-01 20:22:00,2023-06-01,20,P015,984.18,False,False,non_checkout_amount_present
U0200,search,2023-06-06 08:15:00,2023-06-06,8,P015,2174.57,False,False,non_checkout_amount_present
U0309,checkout,2023-06-03 01:42:00,2023-06-03,1,P025,,True,True,missing_checkout_amount
U0136,login,2023-06-04 07:56:00,2023-06-04,7,P003,,False,True,not_applicable
U0358,checkout,2023-06-03 19:48:00,2023-06-03,19,P016,2844.49,True,False,valid_checkout_amount
U0111,login,2023-06-03 20:57:00,2023-06-03,20,P017,1467.93,False,False,non_checkout_amount_present
U0106,logout,2023-06-06 02:53:00,2023-06-06,2,P021,,False,True,not_applicable
U0327,login,2023-06-06 00:18:00,2023-06-06,0,P024,,False,True,not_applicable
U0014,search,2023-06-02 18:01:00,2023-06-02,18,P015,2535.34,False,False,non_checkout_amount_present
U0306,checkout,2023-06-03 03:22:00,2023-06-03,3,P009,,True,True,missing_checkout_amount
U0073,search,2023-06-04 18:31:00,2023-06-04,18,P009,,False,True,not_applicable
U0128,page_view,2023-06-05 04:43:00,2023-06-05,4,P021,,False,True,not_applicable
U0303,add_to_cart,2023-06-01 14:46:00,2023-06-01,14,P002,,False,True,not_applicable
U0041,checkout,2023-06-05 21:54:00,2023-06-05,21,P008,,True,True,missing_checkout_amount
U0180,add_to_cart,2023-06-03 13:13:00,2023-06-03,13,P016,,False,True,not_applicable
U0282,login,2023-06-03 07:34:00,2023-06-03,7,P017,1902.84,False,False,non_checkout_amount_present
U0206,checkout,2023-06-05 09:34:00,2023-06-05,9,P028,,True,True,missing_checkout_amount
U0132,page_view,2023-06-04 07:25:00,2023-06-04,7,P024,103.35,False,False,non_checkout_amount_present
U0130,wishlist_add,2023-06-06 08:31:00,2023-06-06,8,P006,,False,True,not_applicable
U0291,logout,2023-06-03 19:59:00,2023-06-03,19,P023,,False,True,not_applicable
U0092,checkout,2023-06-02 07:42:00,2023-06-02,7,P013,,True,True,missing_checkout_amount
U0269,search,2023-06-05 03:44:00,2023-06-05,3,P026,,False,True,not_applicable
U0039,wishlist_add,2023-06-03 05:34:00,2023-06-03,5,P003,1791.99,False,False,non_checkout_amount_present
U0277,profile_update,2023-06-04 21:48:00,2023-06-04,21,P002,352.21,False,False,non_checkout_amount_present
U0383,add_to_cart,2023-06-06 03:53:00,2023-06-06,3,P011,2181.61,False,False,non_checkout_amount_present
U0195,page_view,2023-06-06 02:48:00,2023-06-06,2,P007,,False,True,not_applicable
U0167,page_view,2023-06-02 08:08:00,2023-06-02,8,P025,1532.03,False,False,non_checkout_amount_present
U0276,page_view,2023-06-02 15:43:00,2023-06-02,15,P026,,False,True,not_applicable
U0265,checkout,2023-06-03 03:50:00,2023-06-03,3,P018,,True,True,missing_checkout_amount
U0264,checkout,2023-06-01 22:54:00,2023-06-01,22,P006,,True,True,missing_checkout_amount
U0087,login,2023-06-06 14:31:00,2023-06-06,14,P008,951.32,False,False,non_checkout_amount_present
U0221,checkout,2023-06-02 20:37:00,2023-06-02,20,P021,,True,True,missing_checkout_amount
U0005,logout,2023-06-01 18:23:00,2023-06-01,18,P010,,False,True,not_applicable
U0155,checkout,2023-06-02 01:52:00,2023-06-02,1,P006,,True,True,missing_checkout_amount
U0012,add_to_cart,2023-06-03 20:05:00,2023-06-03,20,P030,,False,True,not_applicable
U0355,login,2023-06-02 04:25:00,2023-06-02,4,P020,,False,True,not_applicable
U0010,checkout,2023-06-05 13:03:00,2023-06-05,13,P009,,True,True,missing_checkout_amount
U0218,page_view,2023-06-05 18:05:00,2023-06-05,18,P027,,False,True,not_applicable
U0122,checkout,2023-06-04 12:20:00,2023-06-04,12,P030,1162.42,True,False,valid_checkout_amount
U0186,page_view,2023-06-03 21:53:00,2023-06-03,21,P022,1979.66,False,False,non_checkout_amount_present
U0114,page_view,2023-06-03 10:53:00,2023-06-03,10,P008,2625.13,False,False,non_checkout_amount_present
U0023,checkout,2023-06-03 13:09:00,2023-06-03,13,P015,,True,True,missing_checkout_amount
U0212,logout,2023-06-03 14:37:00,2023-06-03,14,P011,,False,True,not_applicable
U0183,search,2023-06-03 06:47:00,2023-06-03,6,P020,294.34,False,False,non_checkout_amount_present
U0183,page_view,2023-06-02 18:17:00,2023-06-02,18,P019,2796.63,False,False,non_checkout_amount_present
U0158,page_view,2023-06-03 11:12:00,2023-06-03,11,P027,487.48,False,False,non_checkout_amount_present
U0078,add_to_cart,2023-06-05 00:23:00,2023-06-05,0,P020,2931.22,False,False,non_checkout_amount_present
U0282,add_to_cart,2023-06-05 14:04:00,2023-06-05,14,P023,2115.55,False,False,non_checkout_amount_present
U0203,checkout,2023-06-06 03:15:00,2023-06-06,3,P027,2031.44,True,False,valid_checkout_amount
U0079,search,2023-06-01 23:50:00,2023-06-01,23,P005,,False,True,not_applicable
U0017,page_view,2023-06-06 02:46:00,2023-06-06,2,P014,2116.41,False,False,non_checkout_amount_present
U0001,login,2023-06-01 15:28:00,2023-06-01,15,P007,,False,True,not_applicable
U0236,page_view,2023-06-03 16:13:00,2023-06-03,16,P027,2843.25,False,False,non_checkout_amount_present
U0359,page_view,2023-06-04 16:25:00,2023-06-04,16,P006,,False,True,not_applicable
U0283,profile_update,2023-06-06 07:53:00,2023-06-06,7,P004,2727.75,False,False,non_checkout_amount_present
U0274,search,2023-06-05 16:14:00,2023-06-05,16,P011,,False,True,not_applicable
U0222,add_to_cart,2023-06-05 20:20:00,2023-06-05,20,P008,1614.3,False,False,non_checkout_amount_present
U0354,page_view,2023-06-04 19:11:00,2023-06-04,19,P021,954.68,False,False,non_checkout_amount_present
U0122,page_view,2023-06-04 04:35:00,2023-06-04,4,P005,1808.91,False,False,non_checkout_amount_present
U0376,search,2023-06-03 21:17:00,2023-06-03,21,P022,,False,True,not_applicable
U0241,wishlist_add,2023-06-06 18:15:00,2023-06-06,18,P008,2817.48,False,False,non_checkout_amount_present
U0267,add_to_cart,2023-06-05 03:40:00,2023-06-05,3,P014,,False,True,not_applicable
U0393,logout,2023-06-02 23:05:00,2023-06-02,23,P025,,False,True,not_applicable
U0010,search,2023-06-03 11:48:00,2023-06-03,11,P026,476.46,False,False,non_checkout_amount_present
U0202,login,2023-06-05 10:50:00,2023-06-05,10,P018,402.4,False,False,non_checkout_amount_present
U0077,checkout,2023-06-06 01:49:00,2023-06-06,1,P018,315.52,True,False,valid_checkout_amount
U0186,profile_update,2023-06-05 16:27:00,2023-06-05,16,P024,,False,True,not_applicable
U0277,page_view,2023-06-02 14:09:00,2023-06-02,14,P003,2504.34,False,False,non_checkout_amount_present
U0129,profile_update,2023-06-05 15:12:00,2023-06-05,15,P026,,False,True,not_applicable
U0056,logout,2023-06-01 17:39:00,2023-06-01,17,P011,1239.26,False,False,non_checkout_amount_present
U0026,logout,2023-06-05 01:16:00,2023-06-05,1,P030,2504.75,False,False,non_checkout_amount_present
U0247,logout,2023-06-04 14:56:00,2023-06-04,14,P010,2170.79,False,False,non_checkout_amount_present
U0160,login,2023-06-03 10:54:00,2023-06-03,10,P026,2595.28,False,False,non_checkout_amount_present
U0275,login,2023-06-02 19:03:00,2023-06-02,19,P009,2427.84,False,False,non_checkout_amount_present
U0102,wishlist_add,2023-06-01 12:21:00,2023-06-01,12,P002,2384.84,False,False,non_checkout_amount_present
U0304,add_to_cart,2023-06-04 17:03:00,2023-06-04,17,P005,,False,True,not_applicable
U0220,search,2023-06-03 19:42:00,2023-06-03,19,P005,,False,True,not_applicable
U0392,checkout,2023-06-05 20:35:00,2023-06-05,20,P021,531.23,True,False,valid_checkout_amount
U0049,logout,2023-06-04 08:45:00,2023-06-04,8,P011,2141.08,False,False,non_checkout_amount_present
U0018,wishlist_add,2023-06-04 07:28:00,2023-06-04,7,P011,1921.51,False,False,non_checkout_amount_present
U0181,profile_update,2023-06-05 17:59:00,2023-06-05,17,P020,,False,True,not_applicable
U0187,checkout,2023-06-03 03:00:00,2023-06-03,3,P016,810.87,True,False,valid_checkout_amount
U0016,login,2023-06-03 14:51:00,2023-06-03,14,P027,906.7,False,False,non_checkout_amount_present
U0042,checkout,2023-06-04 04:39:00,2023-06-04,4,P023,,True,True,missing_checkout_amount
U0376,search,2023-06-05 12:21:00,2023-06-05,12,P017,,False,True,not_applicable
U0206,checkout,2023-06-06 14:20:00,2023-06-06,14,P015,,True,True,missing_checkout_amount
U0326,logout,2023-06-03 20:10:00,2023-06-03,20,P018,,False,True,not_applicable
U0259,profile_update,2023-06-01 09:02:00,2023-06-01,9,P024,795.7,False,False,non_checkout_amount_present
U0239,wishlist_add,2023-06-02 17:31:00,2023-06-02,17,P010,743.78,False,False,non_checkout_amount_present
U0141,page_view,2023-06-05 00:46:00,2023-06-05,0,P029,1037.69,False,False,non_checkout_amount_present
U0259,wishlist_add,2023-06-04 23:27:00,2023-06-04,23,P014,,False,True,not_applicable
U0165,profile_update,2023-06-04 02:11:00,2023-06-04,2,P023,263.81,False,False,non_checkout_amount_present
U0055,login,2023-06-05 06:28:00,2023-06-05,6,P019,699.35,False,False,non_checkout_amount_present
U0124,checkout,2023-06-01 19:47:00,2023-06-01,19,P010,426.66,True,False,valid_checkout_amount
U0099,wishlist_add,2023-06-04 08:04:00,2023-06-04,8,P011,,False,True,not_applicable
U0123,search,2023-06-04 02:51:00,2023-06-04,2,P012,2919.7,False,False,non_checkout_amount_present
U0372,login,2023-06-06 13:31:00,2023-06-06,13,P022,,False,True,not_applicable
U0362,login,2023-06-02 13:55:00,2023-06-02,13,P022,2931.91,False,False,non_checkout_amount_present
U0033,login,2023-06-02 03:53:00,2023-06-02,3,P023,642.25,False,False,non_checkout_amount_present
U0365,search,2023-06-06 09:53:00,2023-06-06,9,P018,,False,True,not_applicable
U0049,checkout,2023-06-05 13:40:00,2023-06-05,13,P030,1105.33,True,False,valid_checkout_amount
U0241,wishlist_add,2023-06-06 14:55:00,2023-06-06,14,P009,425.5,False,False,non_checkout_amount_present
U0397,logout,2023-06-04 20:02:00,2023-06-04,20,P015,,False,True,not_applicable
U0317,wishlist_add,2023-06-06 10:14:00,2023-06-06,10,P002,,False,True,not_applicable
U0145,checkout,2023-06-03 10:31:00,2023-06-03,10,P021,,True,True,missing_checkout_amount
U0039,profile_update,2023-06-03 02:01:00,2023-06-03,2,P007,,False,True,not_applicable
U0099,profile_update,2023-06-02 02:25:00,2023-06-02,2,P024,2334.22,False,False,non_checkout_amount_present
U0177,add_to_cart,2023-06-01 21:14:00,2023-06-01,21,P019,2202.38,False,False,non_checkout_amount_present
U0037,add_to_cart,2023-06-04 16:39:00,2023-06-04,16,P009,783.3,False,False,non_checkout_amount_present
U0347,wishlist_add,2023-06-03 09:47:00,2023-06-03,9,P004,,False,True,not_applicable
U0241,search,2023-06-05 20:29:00,2023-06-05,20,P022,2356.69,False,False,non_checkout_amount_present
U0023,profile_update,2023-06-01 11:54:00,2023-06-01,11,P020,1403.1,False,False,non_checkout_amount_present
U0172,login,2023-06-06 12:26:00,2023-06-06,12,P029,2153.01,False,False,non_checkout_amount_present
U0251,wishlist_add,2023-06-05 15:41:00,2023-06-05,15,P025,,False,True,not_applicable
U0115,search,2023-06-04 12:56:00,2023-06-04,12,P027,,False,True,not_applicable
U0286,login,2023-06-06 09:48:00,2023-06-06,9,P023,1672.71,False,False,non_checkout_amount_present
